name,division,code,no_thd_coverage_rate,no_4g_coverage_rate,poverty_rate,older_65_rate,nscol15p_rate,total
Saint-Sulpice,city,01387,5.0,5.0,4.0,1.0,3.0,3.857142857142857
Saint-Trivier-de-Courtes,city,01388,6.0,5.0,4.0,10.0,10.0,6.5
Saint-Trivier-sur-Moignans,city,01389,7.0,5.0,4.0,5.0,5.0,4.571428571428571
Saint-Vulbas,city,01390,8.0,5.0,4.0,3.0,5.0,4.857142857142857
Salavre,city,01391,10.0,9.0,4.0,10.0,9.0,6.285714285714286
Samognat,city,01392,8.0,10.0,4.0,2.0,4.0,4.642857142857143
Sandrans,city,01393,7.0,5.0,4.0,1.0,4.0,4.5
Sault-Brénaz,city,01396,6.0,5.0,7.0,6.0,10.0,6.357142857142857
Sauverny,city,01397,4.0,9.0,7.0,4.0,1.0,4.285714285714286
Savigneux,city,01398,7.0,6.0,7.0,1.0,5.0,4.071428571428571
Ségny,city,01399,7.0,5.0,7.0,2.0,1.0,4.142857142857143
Seillonnaz,city,01400,7.0,10.0,7.0,7.0,8.0,6.857142857142857
Sergy,city,01401,5.0,10.0,7.0,2.0,1.0,4.357142857142857
Sermoyer,city,01402,8.0,5.0,7.0,7.0,8.0,4.928571428571429
Serrières-de-Briord,city,01403,6.0,7.0,7.0,6.0,8.0,6.071428571428571
Serrières-sur-Ain,city,01404,7.0,7.0,7.0,8.0,7.0,7.285714285714286
Servas,city,01405,7.0,7.0,7.0,2.0,5.0,5.214285714285714
Servignat,city,01406,10.0,5.0,7.0,6.0,9.0,6.714285714285714
Seyssel,city,01407,9.0,5.0,7.0,4.0,4.0,6.071428571428571
Simandre-sur-Suran,city,01408,5.0,8.0,4.0,4.0,5.0,5.285714285714286
Sonthonnax-la-Montagne,city,01410,9.0,8.0,4.0,3.0,3.0,4.857142857142857
Souclin,city,01411,5.0,9.0,4.0,5.0,6.0,5.642857142857143
Sulignat,city,01412,6.0,7.0,4.0,3.0,5.0,4.285714285714286
Talissieu,city,01415,7.0,5.0,4.0,9.0,9.0,6.071428571428571
Tenay,city,01416,7.0,10.0,4.0,8.0,10.0,7.428571428571429
Thil,city,01418,5.0,5.0,4.0,3.0,2.0,3.0
Thoiry,city,01419,7.0,10.0,5.0,1.0,1.0,5.0
Thoissey,city,01420,6.0,5.0,4.0,9.0,7.0,6.0
Torcieu,city,01421,6.0,7.0,4.0,5.0,7.0,5.071428571428571
Tossiat,city,01422,9.0,5.0,4.0,5.0,4.0,3.857142857142857
Toussieux,city,01423,4.0,5.0,4.0,1.0,2.0,2.857142857142857
Tramoyes,city,01424,4.0,5.0,1.0,3.0,2.0,3.9285714285714284
La Tranclière,city,01425,7.0,6.0,1.0,6.0,6.0,5.0
Val-Revermont,city,01426,8.0,8.0,1.0,5.0,4.0,4.5
Trévoux,city,01427,8.0,5.0,4.0,2.6581892166836214,3.0,4.7088359250109
Valeins,city,01428,2.0,5.0,1.0,3.0,3.0,3.0
Vandeins,city,01429,5.0,5.0,1.0,3.0,4.0,4.0
Varambon,city,01430,9.0,9.0,1.0,3.0,4.0,4.571428571428571
Vaux-en-Bugey,city,01431,10.0,9.0,1.0,4.0,4.0,4.071428571428571
Verjon,city,01432,9.0,8.0,1.0,5.0,4.0,5.642857142857143
Vernoux,city,01433,9.0,5.0,1.0,1.0,10.0,5.142857142857143
Versailleux,city,01434,9.0,6.0,1.0,2.0,2.0,3.7142857142857144
Versonnex,city,01435,7.0,8.0,1.0,2.0,2.0,3.9285714285714284
Vesancy,city,01436,7.0,10.0,1.0,4.0,2.0,5.214285714285714
Vescours,city,01437,7.0,7.0,1.0,6.0,10.0,5.428571428571429
Vésines,city,01439,10.0,5.0,1.0,2.0,8.0,4.785714285714286
Vieu-d'Izenave,city,01441,6.0,10.0,1.0,2.0,6.0,4.642857142857143
Villars-les-Dombes,city,01443,7.0,5.0,2.0,6.0,6.0,5.714285714285714
Villebois,city,01444,8.0,9.0,1.0,4.0,6.0,4.928571428571429
Villemotier,city,01445,10.0,5.0,1.0,3.0,4.0,4.0
Villeneuve,city,01446,5.0,5.0,1.0,1.0,4.0,3.357142857142857
Villereversure,city,01447,9.0,6.0,1.0,7.0,8.0,4.857142857142857
Villes,city,01448,5.0,9.0,1.0,3.0,4.0,4.357142857142857
Villette-sur-Ain,city,01449,9.0,9.0,1.0,2.0,4.0,4.214285714285714
Villieu-Loyes-Mollon,city,01450,9.0,5.0,1.0,2.0,6.0,3.7142857142857144
Viriat,city,01451,8.0,5.255721696673787,2.0,5.0,4.744278303326213,4.029992589040498
Virieu-le-Grand,city,01452,8.0,9.0,10.0,4.0,7.0,7.357142857142857
Arvière-en-Valromey,city,01453,5.0,9.0,10.0,6.0,7.0,7.142857142857143
Virignin,city,01454,10.0,6.0,10.0,2.0,4.0,5.714285714285714
Vongnes,city,01456,9.0,7.0,10.0,10.0,4.0,6.785714285714286
Vonnas,city,01457,8.0,6.0,3.0,6.0,8.0,5.571428571428571
Abbécourt,city,02001,1.0,5.0,10.0,3.0,8.0,4.928571428571429
Achery,city,02002,2.0,5.0,10.0,5.0,7.0,5.285714285714286
Acy,city,02003,3.0,7.0,10.0,5.0,6.0,5.142857142857143
Agnicourt-et-Séchelles,city,02004,2.0,7.0,10.0,6.0,8.0,7.285714285714286
Aguilcourt,city,02005,1.0,5.0,10.0,2.0,5.0,4.642857142857143
Aisonville-et-Bernoville,city,02006,1.0,6.0,10.0,6.0,8.0,6.285714285714286
Aizelles,city,02007,1.0,6.0,10.0,7.0,6.0,6.071428571428571
Aizy-Jouy,city,02008,4.0,10.0,10.0,1.0,4.0,5.428571428571429
Alaincourt,city,02009,2.0,5.0,10.0,6.0,6.0,4.0
Allemant,city,02010,3.0,8.0,10.0,1.0,10.0,5.928571428571429
Ambleny,city,02011,2.0,6.0,10.0,5.0,7.0,4.857142857142857
Ambrief,city,02012,2.0,8.0,10.0,1.0,5.0,5.571428571428571
Amifontaine,city,02013,2.0,7.0,10.0,3.0,5.0,5.714285714285714
Amigny-Rouy,city,02014,1.0,6.0,10.0,5.0,5.0,5.071428571428571
Ancienville,city,02015,1.0,7.0,10.0,3.0,7.0,4.857142857142857
Andelain,city,02016,1.0,5.0,10.0,3.0,6.0,5.428571428571429
Anguilcourt-le-Sart,city,02017,5.0,5.0,8.0,2.0,6.0,5.642857142857143
Anizy-le-Grand,city,02018,6.0,8.0,5.0,6.0,8.0,6.714285714285714
Annois,city,02019,1.0,7.0,8.0,7.0,9.0,6.214285714285714
Any-Martin-Rieux,city,02020,2.0,6.0,8.0,7.0,6.0,6.142857142857143
Archon,city,02021,6.0,7.0,8.0,7.0,9.0,6.857142857142857
Arcy-Sainte-Restitue,city,02022,2.0,10.0,8.0,5.0,7.0,6.142857142857143
Armentières-sur-Ourcq,city,02023,5.0,8.0,8.0,2.0,5.0,5.357142857142857
Arrancy,city,02024,5.0,7.0,8.0,9.0,8.0,7.285714285714286
Artemps,city,02025,4.0,6.0,8.0,3.0,7.0,4.928571428571429
Assis-sur-Serre,city,02027,1.0,5.0,8.0,6.0,10.0,6.5
Athies-sous-Laon,city,02028,3.0,5.0,3.0,5.0,7.0,4.642857142857143
Attilly,city,02029,1.0,5.0,10.0,5.0,5.0,5.071428571428571
Aubencheul-aux-Bois,city,02030,1.0,5.0,10.0,8.0,8.0,5.5
Aubenton,city,02031,5.0,8.0,10.0,6.0,10.0,7.5
Aubigny-aux-Kaisnes,city,02032,1.0,5.0,10.0,2.0,10.0,6.071428571428571
Aubigny-en-Laonnois,city,02033,6.0,5.0,10.0,3.0,6.0,6.142857142857143
Audignicourt,city,02034,1.0,5.0,10.0,1.0,6.0,6.0
Audigny,city,02035,2.0,5.0,10.0,2.0,9.0,5.928571428571429
Augy,city,02036,2.0,6.0,10.0,4.0,9.0,6.714285714285714
Aulnois-sous-Laon,city,02037,3.0,5.0,10.0,5.0,7.0,5.0
Les Autels,city,02038,2.0,5.0,10.0,10.0,10.0,7.357142857142857
Autremencourt,city,02039,5.0,7.0,10.0,2.0,10.0,6.428571428571429
Autreppes,city,02040,2.0,5.0,10.0,4.0,5.0,5.857142857142857
Autreville,city,02041,1.0,5.0,10.0,7.0,7.0,4.857142857142857
Azy-sur-Marne,city,02042,2.0,5.0,10.0,5.0,8.0,5.357142857142857
Bagneux,city,02043,1.0,6.0,10.0,4.0,10.0,6.285714285714286
Bancigny,city,02044,1.0,5.0,10.0,6.0,10.0,5.857142857142857
Barenton-Bugny,city,02046,2.0,5.0,10.0,4.0,6.0,5.071428571428571
Barenton-Cel,city,02047,2.0,5.0,10.0,4.0,9.0,5.785714285714286
Barenton-sur-Serre,city,02048,1.0,5.0,10.0,3.0,3.0,5.428571428571429
Barisis-aux-Bois,city,02049,2.0,8.0,10.0,7.0,7.0,5.642857142857143
Barzy-en-Thiérache,city,02050,1.0,5.0,10.0,5.0,7.0,5.285714285714286
Barzy-sur-Marne,city,02051,3.0,7.0,10.0,8.0,7.0,6.071428571428571
Bassoles-Aulers,city,02052,1.0,8.0,10.0,5.0,5.0,7.5
Vallées en Champagne,city,02053,6.0,10.0,10.0,6.0,5.0,6.214285714285714
Bazoches-sur-Vesles,city,02054,2.0,6.0,10.0,3.0,6.0,4.928571428571429
Beaumé,city,02055,2.0,9.0,10.0,10.0,8.0,7.571428571428571
Beaumont-en-Beine,city,02056,1.0,6.0,10.0,2.0,9.0,6.285714285714286
Beaurevoir,city,02057,2.0,5.0,10.0,7.0,10.0,6.714285714285714
Beaurieux,city,02058,1.0,10.0,4.0,2.0,7.0,4.571428571428571
Beautor,city,02059,6.0,5.0,10.0,5.0,10.0,7.357142857142857
Beauvois-en-Vermandois,city,02060,1.0,5.0,4.0,6.0,9.0,5.785714285714286
Becquigny,city,02061,4.0,8.0,4.0,2.0,9.0,5.642857142857143
Belleau,city,02062,10.0,8.0,4.0,2.0,7.0,6.285714285714286
Bellenglise,city,02063,1.0,5.0,4.0,5.0,7.0,5.214285714285714
Belleu,city,02064,3.0,5.0,7.0,9.0,10.0,6.214285714285714
Bellicourt,city,02065,1.0,5.0,4.0,3.0,8.0,5.571428571428571
Benay,city,02066,1.0,5.0,4.0,4.0,5.0,4.285714285714286
Bergues-sur-Sambre,city,02067,1.0,5.0,4.0,6.0,9.0,5.285714285714286
Berlancourt,city,02068,1.0,6.0,4.0,7.0,3.0,5.714285714285714
Berlise,city,02069,5.0,6.0,4.0,8.0,10.0,6.428571428571429
Bernot,city,02070,4.0,9.0,4.0,5.0,7.0,6.214285714285714
Berny-Rivière,city,02071,4.0,6.0,4.0,4.0,6.0,4.714285714285714
Berrieux,city,02072,1.0,8.0,4.0,2.0,5.0,5.071428571428571
Berry-au-Bac,city,02073,7.0,5.0,4.0,2.0,9.0,5.357142857142857
Bertaucourt-Epourdon,city,02074,1.0,7.0,4.0,3.0,6.0,4.642857142857143
Berthenicourt,city,02075,2.0,5.0,4.0,4.0,6.0,4.071428571428571
Bertricourt,city,02076,1.0,5.0,4.0,1.0,3.0,4.428571428571429
Berzy-le-Sec,city,02077,2.0,8.0,4.0,4.0,6.0,5.428571428571429
Besmé,city,02078,1.0,5.0,4.0,2.0,9.0,4.928571428571429
Besmont,city,02079,2.0,8.0,4.0,9.0,10.0,6.642857142857143
Besny-et-Loizy,city,02080,6.0,5.0,4.0,5.0,2.0,5.071428571428571
Béthancourt-en-Vaux,city,02081,1.0,8.0,4.0,3.0,7.0,5.142857142857143
Beugneux,city,02082,3.0,5.0,4.0,3.0,8.0,5.642857142857143
Beuvardes,city,02083,2.0,7.0,4.0,3.0,7.0,4.642857142857143
Bézu-le-Guéry,city,02084,4.0,9.0,4.0,2.0,4.0,4.5
Bézu-Saint-Germain,city,02085,1.0,5.0,4.0,1.0,5.0,3.642857142857143
Bichancourt,city,02086,1.0,7.0,4.0,5.0,8.0,4.357142857142857
Bieuxy,city,02087,4.0,5.0,4.0,6.0,5.0,4.785714285714286
Bièvres,city,02088,1.0,8.0,4.0,5.0,6.0,4.785714285714286
Billy-sur-Aisne,city,02089,1.0,5.0,4.0,8.0,8.0,4.428571428571429
Billy-sur-Ourcq,city,02090,6.0,7.0,4.0,2.0,7.0,5.357142857142857
Blanzy-lès-Fismes,city,02091,2.0,7.0,4.0,7.0,6.0,4.642857142857143
Blérancourt,city,02093,8.0,8.0,4.0,5.0,9.0,6.642857142857143
Blesmes,city,02094,3.0,9.0,4.0,5.0,5.0,4.571428571428571
Bohain-en-Vermandois,city,02095,2.0,7.0,10.0,6.0,10.0,7.714285714285714
Bois-lès-Pargny,city,02096,1.0,8.0,6.0,2.0,7.0,5.642857142857143
Boncourt,city,02097,3.0,6.0,6.0,2.0,9.0,6.214285714285714
Bonneil,city,02098,1.0,7.0,6.0,3.0,8.0,4.357142857142857
Bonnesvalyn,city,02099,10.0,6.0,6.0,1.0,5.0,4.928571428571429
Bony,city,02100,5.0,5.0,6.0,1.0,4.0,5.857142857142857
Bosmont-sur-Serre,city,02101,1.0,10.0,6.0,7.0,7.0,6.785714285714286
Bouconville-Vauclair,city,02102,6.0,9.0,6.0,1.0,7.0,6.642857142857143
Boué,city,02103,1.0,7.0,6.0,6.0,10.0,6.214285714285714
Bouffignereux,city,02104,2.0,10.0,6.0,7.0,6.0,5.142857142857143
Bouresches,city,02105,3.0,5.0,6.0,5.0,8.0,5.142857142857143
Bourg-et-Comin,city,02106,7.0,8.0,6.0,8.0,10.0,6.142857142857143
Bourguignon-sous-Coucy,city,02107,1.0,6.0,6.0,4.0,9.0,6.428571428571429
Bourguignon-sous-Montbavin,city,02108,1.0,10.0,6.0,7.0,2.0,5.285714285714286
La Bouteille,city,02109,4.0,6.0,6.0,6.0,8.0,5.785714285714286
Braine,city,02110,5.0,6.0,8.0,7.0,9.0,6.5
Brancourt-en-Laonnois,city,02111,1.0,6.0,6.0,3.0,5.0,4.5
Brancourt-le-Grand,city,02112,2.0,5.0,6.0,3.0,9.0,5.285714285714286
Brasles,city,02114,7.0,7.0,6.0,9.0,9.0,6.214285714285714
Braye-en-Laonnois,city,02115,3.0,7.0,6.0,6.0,10.0,6.5
Braye-en-Thiérache,city,02116,3.0,5.0,6.0,9.0,10.0,7.0
Bray-Saint-Christophe,city,02117,1.0,5.0,6.0,3.0,8.0,5.071428571428571
Braye,city,02118,1.0,10.0,6.0,7.0,10.0,5.0
Brécy,city,02119,2.0,7.0,6.0,3.0,8.0,5.5
Brenelle,city,02120,3.0,9.0,6.0,7.0,8.0,5.5
Breny,city,02121,2.0,8.0,6.0,4.0,10.0,5.5
Brie,city,02122,1.0,8.0,6.0,10.0,4.0,6.785714285714286
Brissay-Choigny,city,02123,3.0,5.0,6.0,6.0,8.0,5.642857142857143
Brissy-Hamégicourt,city,02124,2.0,5.0,6.0,7.0,8.0,5.0
Brumetz,city,02125,2.0,8.0,6.0,1.0,6.0,4.642857142857143
Brunehamel,city,02126,2.0,5.0,6.0,8.0,10.0,6.857142857142857
Bruyères-sur-Fère,city,02127,6.0,10.0,6.0,6.0,10.0,6.428571428571429
Bruyères-et-Montbérault,city,02128,5.0,6.0,1.0,8.0,4.0,4.928571428571429
Bruys,city,02129,1.0,10.0,1.0,6.0,1.0,5.285714285714286
Bucilly,city,02130,4.0,7.0,1.0,6.0,7.0,5.071428571428571
Bucy-le-Long,city,02131,5.0,5.0,1.0,6.0,5.0,3.7857142857142856
Bucy-lès-Cerny,city,02132,1.0,10.0,1.0,2.0,3.0,5.285714285714286
Bucy-lès-Pierrepont,city,02133,6.0,5.0,1.0,4.0,9.0,5.857142857142857
Buire,city,02134,3.0,5.0,1.0,7.0,9.0,5.214285714285714
Buironfosse,city,02135,1.0,6.0,1.0,7.0,10.0,5.928571428571429
Burelles,city,02136,1.0,7.0,1.0,4.0,9.0,5.428571428571429
Bussiares,city,02137,9.0,6.0,1.0,1.0,6.0,4.571428571428571
Buzancy,city,02138,1.0,8.0,1.0,5.0,5.0,4.642857142857143
Caillouël-Crépigny,city,02139,1.0,7.0,1.0,5.0,8.0,4.142857142857143
Camelin,city,02140,10.0,8.0,1.0,4.0,7.0,5.357142857142857
La Capelle,city,02141,3.0,5.0,1.0,8.0,10.0,6.5
Castres,city,02142,1.0,6.0,1.0,1.0,5.0,3.7142857142857144
Le Catelet,city,02143,1.0,5.0,1.0,5.0,9.0,6.071428571428571
Caulaincourt,city,02144,2.0,6.0,1.0,1.0,2.0,3.9285714285714284
Caumont,city,02145,1.0,7.0,1.0,4.0,5.0,3.7857142857142856
Celles-lès-Condé,city,02146,9.0,10.0,1.0,6.0,5.0,5.142857142857143
Celles-sur-Aisne,city,02148,2.0,5.0,1.0,3.0,9.0,3.7857142857142856
Cerizy,city,02149,1.0,5.0,1.0,4.0,3.0,4.142857142857143
Cerny-en-Laonnois,city,02150,1.0,5.0,1.0,6.0,10.0,5.714285714285714
Cerny-lès-Bucy,city,02151,1.0,5.0,1.0,4.0,5.0,4.285714285714286
Cerseuil,city,02152,1.0,7.0,1.0,8.0,7.0,5.142857142857143
Cessières-Suzy,city,02153,6.0,10.0,1.0,3.0,3.0,4.428571428571429
Chacrise,city,02154,2.0,8.0,1.0,3.0,6.0,5.071428571428571
Chaillevois,city,02155,2.0,6.0,1.0,5.0,6.0,5.214285714285714
Chalandry,city,02156,1.0,6.0,1.0,3.0,8.0,5.0
Chambry,city,02157,3.0,5.0,1.0,8.0,7.0,5.428571428571429
Chamouille,city,02158,1.0,6.0,1.0,2.0,6.0,4.928571428571429
Champs,city,02159,6.0,8.0,1.0,5.0,9.0,5.357142857142857
Chaourse,city,02160,5.0,6.0,1.0,6.0,10.0,6.142857142857143
La Chapelle-sur-Chézy,city,02162,2.0,5.0,1.0,1.0,8.0,4.785714285714286
Charly-sur-Marne,city,02163,3.0,8.0,6.0,5.0,8.0,6.142857142857143
Le Charmel,city,02164,5.0,5.0,1.0,6.0,9.0,5.071428571428571
Charmes,city,02165,2.0,5.0,1.0,7.0,9.0,5.071428571428571
Chartèves,city,02166,1.0,8.0,1.0,4.0,5.0,4.571428571428571
Chassemy,city,02167,2.0,7.0,1.0,2.0,7.0,4.214285714285714
Château-Thierry,city,02168,5.0,5.0,10.0,5.604482960839252,8.17299798006125,7.036726582207784
Châtillon-lès-Sons,city,02169,5.0,8.0,1.0,5.0,9.0,5.428571428571429
Châtillon-sur-Oise,city,02170,1.0,5.0,1.0,7.0,5.0,5.0
Chaudardes,city,02171,1.0,8.0,1.0,3.0,8.0,4.5
Chaudun,city,02172,2.0,6.0,1.0,1.0,6.0,5.071428571428571
Chauny,city,02173,2.0,5.0,10.0,5.360516479782535,7.256880733944954,6.8308941313528475
Chavignon,city,02174,1.0,7.0,7.0,3.0,5.0,4.857142857142857
Chavigny,city,02175,1.0,5.0,7.0,5.0,9.0,5.428571428571429
Chavonne,city,02176,1.0,6.0,7.0,1.0,6.0,4.928571428571429
Chérêt,city,02177,1.0,6.0,7.0,7.0,3.0,5.142857142857143
Chermizy-Ailles,city,02178,5.0,8.0,7.0,3.0,6.0,5.857142857142857
Chéry-Chartreuve,city,02179,2.0,8.0,7.0,4.0,7.0,5.928571428571429
Chéry-lès-Pouilly,city,02180,1.0,5.0,7.0,4.0,6.0,4.285714285714286
Chéry-lès-Rozoy,city,02181,1.0,6.0,7.0,8.0,10.0,6.928571428571429
Chevennes,city,02182,1.0,9.0,7.0,4.0,10.0,5.571428571428571
Chevregny,city,02183,1.0,7.0,7.0,5.0,4.0,5.857142857142857
Chevresis-Monceau,city,02184,2.0,6.0,7.0,9.0,10.0,6.357142857142857
Chézy-en-Orxois,city,02185,3.0,10.0,7.0,4.0,6.0,5.928571428571429
Chézy-sur-Marne,city,02186,2.0,7.0,7.0,9.0,8.0,5.714285714285714
Chierry,city,02187,3.0,6.0,7.0,8.0,5.0,4.214285714285714
Chigny,city,02188,7.0,8.0,7.0,9.0,10.0,6.785714285714286
Chivres-en-Laonnois,city,02189,3.0,6.0,6.0,4.0,10.0,5.928571428571429
Chivres-Val,city,02190,2.0,9.0,6.0,6.0,7.0,4.857142857142857
Chivy-lès-Étouvelles,city,02191,4.0,5.0,6.0,4.0,7.0,4.428571428571429
Chouy,city,02192,2.0,7.0,6.0,1.0,6.0,4.428571428571429
Cierges,city,02193,5.0,8.0,6.0,9.0,10.0,6.428571428571429
Cilly,city,02194,1.0,7.0,6.0,9.0,10.0,7.0
Ciry-Salsogne,city,02195,3.0,7.0,6.0,3.0,5.0,3.642857142857143
Clacy-et-Thierret,city,02196,4.0,5.0,6.0,7.0,7.0,4.928571428571429
Clairfontaine,city,02197,4.0,7.0,6.0,4.0,4.0,4.5
Clamecy,city,02198,1.0,8.0,6.0,4.0,9.0,5.285714285714286
Clastres,city,02199,3.0,5.0,6.0,4.0,8.0,4.857142857142857
Clermont-les-Fermes,city,02200,1.0,6.0,6.0,3.0,7.0,6.142857142857143
Cœuvres-et-Valsery,city,02201,3.0,9.0,8.0,10.0,10.0,7.285714285714286
Coincy,city,02203,1.0,9.0,8.0,5.0,9.0,7.0
Coingt,city,02204,3.0,8.0,8.0,10.0,5.0,7.642857142857143
Colligis-Crandelain,city,02205,8.0,5.0,1.0,3.0,3.0,4.928571428571429
Colonfay,city,02206,2.0,5.0,1.0,6.0,10.0,5.642857142857143
Commenchon,city,02207,1.0,8.0,1.0,2.0,4.0,4.142857142857143
Concevreux,city,02208,1.0,7.0,1.0,2.0,4.0,4.0
Condé-en-Brie,city,02209,1.0,10.0,1.0,5.0,10.0,5.071428571428571
Condé-sur-Aisne,city,02210,1.0,5.0,1.0,4.0,8.0,4.071428571428571
Condé-sur-Suippe,city,02211,1.0,5.0,1.0,6.0,8.0,4.428571428571429
Condren,city,02212,2.0,5.0,1.0,7.0,9.0,4.642857142857143
Connigis,city,02213,2.0,10.0,1.0,3.0,8.0,5.0
Contescourt,city,02214,1.0,7.0,1.0,1.0,6.0,5.142857142857143
Corbeny,city,02215,1.0,5.0,1.0,6.0,6.0,3.857142857142857
Corcy,city,02216,2.0,10.0,1.0,2.0,8.0,4.714285714285714
Coucy-le-Château-Auffrique,city,02217,2.0,5.0,1.0,7.0,6.0,5.0
Coucy-lès-Eppes,city,02218,2.0,5.0,1.0,4.0,7.0,4.285714285714286
Coucy-la-Ville,city,02219,9.0,8.0,1.0,5.0,7.0,6.5
Coulonges-Cohan,city,02220,2.0,9.0,1.0,2.0,6.0,5.285714285714286
Coupru,city,02221,1.0,6.0,1.0,1.0,8.0,4.142857142857143
Courbes,city,02222,1.0,5.0,1.0,7.0,10.0,5.642857142857143
Courboin,city,02223,2.0,9.0,1.0,2.0,7.0,4.571428571428571
Courcelles-sur-Vesle,city,02224,2.0,7.0,1.0,2.0,9.0,5.285714285714286
Courchamps,city,02225,10.0,5.0,1.0,6.0,7.0,5.642857142857143
Courmelles,city,02226,1.0,6.0,1.0,7.0,9.0,4.714285714285714
Courmont,city,02227,6.0,5.0,1.0,9.0,7.0,5.285714285714286
Courtemont-Varennes,city,02228,1.0,8.0,1.0,7.0,8.0,4.928571428571429
Courtrizy-et-Fussigny,city,02229,4.0,5.0,1.0,6.0,4.0,5.428571428571429
Couvrelles,city,02230,3.0,9.0,1.0,2.0,3.0,5.785714285714286
Couvron-et-Aumencourt,city,02231,2.0,7.0,1.0,2.0,6.0,5.071428571428571
Coyolles,city,02232,6.0,8.0,1.0,2.0,10.0,6.0
Cramaille,city,02233,1.0,8.0,1.0,2.0,7.0,4.714285714285714
Craonne,city,02234,1.0,8.0,1.0,6.0,6.0,5.5
Craonnelle,city,02235,1.0,9.0,1.0,6.0,9.0,5.357142857142857
Crécy-au-Mont,city,02236,4.0,6.0,1.0,5.0,9.0,5.5
Crécy-sur-Serre,city,02237,1.0,6.0,1.0,6.0,10.0,5.571428571428571
Crépy,city,02238,3.0,8.0,1.0,4.0,7.0,5.785714285714286
Crézancy,city,02239,2.0,9.0,1.0,2.0,6.0,5.285714285714286
Croix-Fonsomme,city,02240,5.0,5.0,1.0,7.0,9.0,5.5
La Croix-sur-Ourcq,city,02241,5.0,8.0,1.0,3.0,5.0,5.785714285714286
Crouttes-sur-Marne,city,02242,3.0,5.0,1.0,2.0,8.0,4.5
Crouy,city,02243,3.0,7.0,7.0,6.0,9.0,6.0
Crupilly,city,02244,10.0,5.0,1.0,3.0,8.0,6.357142857142857
Cuffies,city,02245,2.0,5.0,1.0,4.0,5.0,5.5
Cugny,city,02246,1.0,7.0,1.0,3.0,8.0,4.571428571428571
Cuirieux,city,02248,2.0,6.0,1.0,3.0,9.0,5.714285714285714
Cuiry-Housse,city,02249,1.0,8.0,1.0,3.0,5.0,5.785714285714286
Cuiry-lès-Chaudardes,city,02250,5.0,8.0,1.0,2.0,3.0,4.642857142857143
Cuiry-lès-Iviers,city,02251,3.0,7.0,1.0,10.0,8.0,5.928571428571429
Cuissy-et-Geny,city,02252,4.0,7.0,1.0,5.0,10.0,6.071428571428571
Cuisy-en-Almont,city,02253,1.0,5.0,1.0,3.0,4.0,4.214285714285714
Cutry,city,02254,2.0,5.0,1.0,1.0,3.0,4.285714285714286
Cys-la-Commune,city,02255,1.0,8.0,1.0,2.0,8.0,5.071428571428571
Dagny-Lambercy,city,02256,1.0,6.0,1.0,6.0,8.0,5.285714285714286
Dallon,city,02257,1.0,5.0,1.0,7.0,5.0,4.571428571428571
Dammard,city,02258,1.0,9.0,1.0,3.0,7.0,4.857142857142857
Dampleux,city,02259,2.0,7.0,1.0,3.0,5.0,4.071428571428571
Danizy,city,02260,1.0,5.0,1.0,5.0,9.0,5.071428571428571
Dercy,city,02261,1.0,8.0,1.0,4.0,5.0,4.285714285714286
Deuillet,city,02262,2.0,5.0,1.0,5.0,7.0,4.285714285714286
Dhuizel,city,02263,1.0,8.0,1.0,2.0,9.0,4.428571428571429
Dizy-le-Gros,city,02264,3.0,6.0,1.0,5.0,10.0,5.857142857142857
Dohis,city,02265,1.0,6.0,1.0,10.0,10.0,6.214285714285714
Dolignon,city,02266,1.0,8.0,1.0,7.0,4.0,5.571428571428571
Dommiers,city,02267,1.0,8.0,1.0,1.0,5.0,4.928571428571429
Domptin,city,02268,2.0,5.0,1.0,1.0,5.0,4.0
Dorengt,city,02269,5.0,7.0,1.0,3.0,5.0,4.785714285714286
Douchy,city,02270,1.0,5.0,1.0,3.0,7.0,4.714285714285714
Dravegny,city,02271,1.0,6.0,1.0,5.0,6.0,5.0
Droizy,city,02272,1.0,7.0,1.0,1.0,3.0,4.857142857142857
Dury,city,02273,1.0,5.0,1.0,6.0,7.0,5.357142857142857
Ébouleau,city,02274,1.0,7.0,1.0,2.0,7.0,5.5
Effry,city,02275,2.0,5.0,1.0,4.0,10.0,5.571428571428571
Englancourt,city,02276,3.0,9.0,1.0,7.0,6.0,6.214285714285714
Épagny,city,02277,1.0,7.0,1.0,3.0,7.0,4.928571428571429
Éparcy,city,02278,6.0,5.0,1.0,3.0,5.0,4.785714285714286
Épaux-Bézu,city,02279,4.0,6.0,1.0,3.0,5.0,4.571428571428571
Épieds,city,02280,3.0,6.0,1.0,3.0,6.0,4.571428571428571
L'Épine-aux-Bois,city,02281,8.0,6.0,1.0,3.0,6.0,6.214285714285714
Eppes,city,02282,1.0,5.0,1.0,4.0,7.0,4.142857142857143
Erlon,city,02283,2.0,7.0,1.0,3.0,8.0,5.285714285714286
Erloy,city,02284,6.0,7.0,1.0,9.0,10.0,6.928571428571429
Esquéhéries,city,02286,1.0,7.0,2.0,4.0,10.0,5.5
Essigny-le-Grand,city,02287,1.0,5.0,2.0,8.0,6.0,3.642857142857143
Essigny-le-Petit,city,02288,3.0,5.0,2.0,4.0,7.0,5.571428571428571
Essises,city,02289,8.0,7.0,2.0,5.0,6.0,5.285714285714286
Essômes-sur-Marne,city,02290,2.0,7.0,3.0,5.0,7.0,5.142857142857143
